additional_links,address,agent,baths,beds,commonhold_details,council_tax_band,country_code,currency,date_added,description,ground_rent,link,price,property_id,property_size,property_type,service_charge,tenure,time_remaining_on_lease,type,url,virtual_tour
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Wynyard,
Billingham,
TS22 5GS","Added on 08/02/2025
 by Vistry East Yorkshire (Countryside)",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 08/02/2025,"This is a Sage Home, available with shared ownership. You can purchase a minimum share of 42.5% and a maximum share of 75% - contact us today to find out how!The price advertised is a 50% share of the full market valueA light and airy home perfect for modern family living.
At the hear...",,https://www.rightmove.co.uk/properties/157978811#/?channel=RES_BUY,149975,157978811,,for-sale,,Leasehold (990 years),990 years,h,https://www.rightmove.co.uk/properties/157978811#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Wynyard,
Billingham,
TS22 5GS","Added on 08/02/2025
 by Vistry East Yorkshire (Countryside)",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 08/02/2025,"This is a Sage Home, available with shared ownership. You can purchase a minimum share of 42.5% and a maximum share of 75% - contact us today to find out how!The price advertised is a 50% share of the full market valueA light and airy home perfect for modern family living.
At the hear...",,https://www.rightmove.co.uk/properties/157978814#/?channel=RES_BUY,149975,157978814,,for-sale,,Leasehold (990 years),990 years,h,https://www.rightmove.co.uk/properties/157978814#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW"", ""https://media.rightmove.co.uk/277k/276371/159423425/276371_Plot_161_DOC_00_0000.pdf""]","Londonderry Close, Billingham, TS22 5GS","Added on 14/03/2025
 by Sage Homes",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 14/03/2025,"Brand new 3 bedroom house on the Siskin Park development. The price advertised represents purchasing a 50% share of the home. This home comes complete with an en suite to bedroom one, French doors to the rear garden, and an integral garage.",,https://www.rightmove.co.uk/properties/159423425#/?channel=RES_BUY,149975,159423425,1116sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/159423425#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW"", ""https://media.rightmove.co.uk/277k/276371/159426878/276371_Plot_115_DOC_00_0000.pdf""]","Londonderry Close, Billingham, TS22 5GS","Added on 14/03/2025
 by Sage Homes",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 14/03/2025,"Brand new 3 bedroom house on the Siskin Park development. The price advertised represents purchasing a 50% share of the home. This home comes complete with an en suite to bedroom one, French doors to the rear garden, and an integral garage.",,https://www.rightmove.co.uk/properties/159426878#/?channel=RES_BUY,149975,159426878,1116sq. ft,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/159426878#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/40k/39332/154930532/39332_11408221_DOC_00_0001.pdf""]","Musgrave Terrace, Wolviston","Added on 14/11/2024
 by Clarke Munro, Billingham",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",C,GB,GBP,Added on 14/11/2024,"Clarke Munro are delighted to introduce this wonderful extended two bedroom cottage in the heart of the popular Wolviston Village. Perfectly located for village life with the village green, pubs and shop all within walking distance. Rare to the market and offered with vacant possession. Benfi...",,https://www.rightmove.co.uk/properties/154930532#/?channel=RES_BUY,149950,154930532,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/154930532#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Kilnwick Close, Billingham","Added on 21/02/2025
 by Michael Poole, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",B,GB,GBP,Added on 21/02/2025,"Set At the Bottom of a Cul-De-Sac, This Modern Style Three Bedroom Semi-Detached House Which Is In ""Ready to Go"" Condition and Would Make a Perfect Starter Home.",,https://www.rightmove.co.uk/properties/153742604#/?channel=RES_BUY,145000,153742604,,for-sale,,Leasehold (50 years),50 years,semi-detached h,https://www.rightmove.co.uk/properties/153742604#/?channel=RES_BUY,
"[""https://media.rightmove.co.uk/2k/1754/156964346/1754_BIL109086_DOC_01_0002.pdf""]","Hambleton Square, Billingham","Reduced on 13/02/2025
 by Manners & Harrison, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 13/02/2025,"Nestled in a prime corner location, this extended three bedroom, semi detached, family home offers spacious and versatile accommodation throughout! Ideally suited for anyone seeking a convenient location, the property is within easy reach of shops, bus routes, and a wide range of local amenities.",,https://www.rightmove.co.uk/properties/156964346#/?channel=RES_BUY,145000,156964346,,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/156964346#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Cranswick Close, Billingham","Added on 26/01/2025
 by Michael Poole, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",B,GB,GBP,Added on 26/01/2025,Great Corner Plot! Tucked Away and with a Large Plot of Land This Semi-Detached House Is Perfect If You Are Looking for A Three Bedroom Semi Detached with A Generous Garden.,,https://www.rightmove.co.uk/properties/157373027#/?channel=RES_BUY,145000,157373027,,for-sale,,Leasehold (50 years),50 years,semi-detached h,https://www.rightmove.co.uk/properties/157373027#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Hambleton Square, Billingham, Durham, TS23 2RY","Reduced on 12/02/2025
 by Pattinson Estate Agents, Norton",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 12/02/2025,"Occupying a good size plot, this semi detached residence would be perfect for a First Time Buyer as well as being highly suited to a those with a growing family. Nicely located in this pleasant area of Billingham it is conveniently positioned for the use of the Town Centre, and transport links a...",,https://www.rightmove.co.uk/properties/156765863#/?channel=RES_BUY,145000,156765863,,for-sale,,Leasehold (33 years),33 years,semi-detached h,https://www.rightmove.co.uk/properties/156765863#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Hambleton Square, Billingham, TS23 2RY","Reduced on 12/02/2025
 by New Home Agents, Leeds",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 12/02/2025,"*** NEW INSTRUCTION - MUST BE VIEWED *** TO ARRANGE A VIEWING CALL OUR OFFICES 7AM TO 11PM 7 DAYS A WEEK. LOVELY 3 BEDROOM SEMI DETACHED HOME - IDEAL FOR YOUNG / GROWING FAMILIES, NOT TO BE MISSED, WELL PRESENTED THROUGHOUT. Entrance hallway, living room, breakfast kitchen, 3 good size bedr...",,https://www.rightmove.co.uk/properties/156280370#/?channel=RES_BUY,145000,156280370,742sq. ft,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/156280370#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Station Crescent, Billingham, Tees Valley, TS23","Added on 25/09/2024
 by gLocalAgents.co.uk, Covering Nationwide",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Added on 25/09/2024,"Property Ref: 14501 Freshly decorated inclusive of skimmed walls and new flooring, spacious three-bedroom house ready to move in. Features …",,https://www.rightmove.co.uk/properties/157959758#/?channel=RES_BUY,145000,157959758,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/157959758#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW"", ""https://media.rightmove.co.uk/277k/276371/159426590/276371_Plot_129_DOC_00_0000.pdf""]","Londonderry Close, Billingham, TS22 5GS","Added on 14/03/2025
 by Sage Homes",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 14/03/2025,"Brand new 3 bedroom house on the Siskin Park development. The price advertised represents purchasing a 50% share of the home. This home comes complete with an en suite to bedroom one, French doors to the garden, and an integral garage.",,https://www.rightmove.co.uk/properties/159426590#/?channel=RES_BUY,144975,159426590,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/159426590#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Wynyard,
Billingham,
TS22 5GS","Added on 21/12/2024
 by Vistry East Yorkshire (Countryside)",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 21/12/2024,"This is a Sage Home, available with shared ownership. You can purchase a minimum share of 42.5% and a maximum share of 75% - contact us today to find out how!The price advertised is a 50% share of the full market valueThe simply stunning three bedroom features a master bedroom with en...",,https://www.rightmove.co.uk/properties/156137291#/?channel=RES_BUY,144975,156137291,,for-sale,,Leasehold (990 years),990 years,h,https://www.rightmove.co.uk/properties/156137291#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Londonderry Close, Billingham, TS22 5GS","Added on 24/12/2024
 by Sage Homes",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 24/12/2024,"Brand new 3 bedroom house on the Siskin Park development. The price advertised represents purchasing a 50% share of the home. This home comes complete with an en suite to bedroom one, French doors to the garden, and utility space.",,https://www.rightmove.co.uk/properties/156196289#/?channel=RES_BUY,144975,156196289,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/156196289#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW"", ""https://media.rightmove.co.uk/277k/276371/159425780/276371_Plot_144_DOC_00_0000.pdf""]","Londonderry Close, Billingham, TS22 5GS","Added on 14/03/2025
 by Sage Homes",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 14/03/2025,"Brand new 3 bedroom house on the Siskin Park development. The price advertised represents purchasing a 50% share of the home. This home features an en suite to bedroom one, French doors leading to the rear garden, and a utility room.",,https://www.rightmove.co.uk/properties/159425780#/?channel=RES_BUY,144975,159425780,,for-sale,,Leasehold (40 years),40 years,detached h,https://www.rightmove.co.uk/properties/159425780#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Wynyard,
Billingham,
TS22 5GS","Added on 23/08/2024
 by Vistry East Yorkshire (Countryside)",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 23/08/2024,"This is a Sage Home, available with shared ownership. You can purchase a minimum share of 42.5% and a maximum share of 75% - contact us today to find out how!The price advertised is a 50% share of the full market valueThe simply stunning three bedroom features a master bedroom with en...",,https://www.rightmove.co.uk/properties/151652018#/?channel=RES_BUY,144975,151652018,,for-sale,,Leasehold (990 years),990 years,h,https://www.rightmove.co.uk/properties/151652018#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/238k/237755/153904904/237755_33448774_DOC_01_0006.pdf""]","St. Davids Close, Billingham, TS23 2PD","Reduced on 26/02/2025
 by Harper and Co Estate Agents, Teesside",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 26/02/2025,"For Sale With The Advantage Of No Onward Chain & Vacant Possession! Welcome to St. Davids Close, Billingham - a charming detached bungalow that offers a comfortable and convenient lifestyle. This delightful property boasts one reception room, three cosy bedrooms, and a well-maintained bathroom. <...",,https://www.rightmove.co.uk/properties/153904904#/?channel=RES_BUY,144950,153904904,,for-sale,,Leasehold (5 years),5 years,detached bungal,https://www.rightmove.co.uk/properties/153904904#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/2k/1754/125866175/1754_BIL108141_DOC_01_0003.pdf""]","St. Davids Close, Billingham","Reduced on 24/02/2025
 by Manners & Harrison, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 24/02/2025,"A really well proportioned, three Bedroom, Detached Bungalow, with accommodation that flows really nicely. The property has had some recent decoration, however leaves scope for its new owner to put their own stamp on. Externally there's gardens to the front and rear and single Garage.",,https://www.rightmove.co.uk/properties/125866175#/?channel=RES_BUY,144950,125866175,,for-sale,,Leasehold (40 years),40 years,detached bungal,https://www.rightmove.co.uk/properties/125866175#/?channel=RES_BUY,
"[""https://media.rightmove.co.uk/14k/13834/159316421/13834_33734359_DOC_01_0000.pdf""]","Richmond Crescent, Billingham","Added on 12/03/2025
 by Drummonds Estate Agents, BILLINGHAM",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 12/03/2025,"Situated on a large corner plot, in a much sought after & very quiet cul-de-sac we are delighted to offer this three bedroom semi-detached home just a short walk to all the amenities of Bilingham town centre & John Whitehead park. The property comprises; entrance porch, hallway, lounge, 28 ft. f...",,https://www.rightmove.co.uk/properties/159316421#/?channel=RES_BUY,140000,159316421,970sq. ft,for-sale,,Leasehold (16 years),16 years,semi-detached h,https://www.rightmove.co.uk/properties/159316421#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Wolviston Back Lane, Billingham","Added on 07/02/2025
 by Michael Poole, Billingham",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",B,GB,GBP,Added on 07/02/2025,"This Semi Detached Has Been Extended to Create a Fantastic Size Home with Two Double Bedrooms, Spacious Kitchen/Diner, Driveway & Detached Garage.",,https://www.rightmove.co.uk/properties/157964381#/?channel=RES_BUY,140000,157964381,,for-sale,,Leasehold (50 years),50 years,semi-detached h,https://www.rightmove.co.uk/properties/157964381#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/40k/39332/159501314/39332_12589332_DOC_00_0000.pdf""]","Marsh House Avenue, Billingham","Added on 14/02/2025
 by Clarke Munro, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Added on 14/02/2025,"Clarke Munro offer for sale this lovely three bedroom semi detached property perfect for a small family or a couple. The ground floor features a welcoming hallway, lovely lounge diner and a homely kitchen fitted with cottage style wall and base units. As you move to the first floor, you'll find...",,https://www.rightmove.co.uk/properties/159501314#/?channel=RES_BUY,135000,159501314,,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/159501314#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/2k/1754/155631212/1754_BIL109058_DOC_01_0001.pdf""]","Teesdale Avenue, Billingham","Added on 03/12/2024
 by Manners & Harrison, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 03/12/2024,"Appealing to a range of buyers, is this spacious, three bedroom, end of terrace family.",,https://www.rightmove.co.uk/properties/155631212#/?channel=RES_BUY,130000,155631212,,for-sale,,Leasehold (40 years),40 years,end,https://www.rightmove.co.uk/properties/155631212#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/238k/237755/158856566/237755_33707766_DOC_03_0000.pdf""]","Cranswick Close, Owington Farm, Billingham, TS23 3YF","Added on 28/02/2025
 by Harper and Co Estate Agents, Teesside",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 28/02/2025,"For Sale With The Advantage Of No Onward Chain & Vacant Possession. Nestled In The Cul-De-Sac Of Cranswick Close, Billingham, This Charming Semi-Detached House Presents An Excellent Opportunity For First-Time Buyers Or Investors Alike. With Two Well-Proportioned Bedrooms And A Comfortable Recepti...",,https://www.rightmove.co.uk/properties/158856566#/?channel=RES_BUY,130000,158856566,,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/158856566#/?channel=RES_BUY,Available (link not found)
"[""https://media.rightmove.co.uk/14k/13834/156642278/13834_33592390_DOC_02_0011.pdf""]","Marsh House Avenue, Billingham","Added on 08/01/2025
 by Drummonds Estate Agents, BILLINGHAM",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Added on 08/01/2025,"Close to all schools and local amenities this three bed semi detached on Marsh House Avenue, Billingham presents an excellent opportunity for families and first-time buyers alike. With three well-proportioned bedrooms, this property offers ample space for comfortable living. Benefitting from...",,https://www.rightmove.co.uk/properties/156642278#/?channel=RES_BUY,130000,156642278,990sq. ft,for-sale,,Leasehold (16 years),16 years,semi-detached h,https://www.rightmove.co.uk/properties/156642278#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Corfe Crescent, Billingham","Added yesterday
 by Michael Poole, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Added yesterday,"In Lots of Ways This Semi-Detached House Has So Much to Offer. To Start with There Are Three Good Size Bedrooms, It Features Two Reception Rooms & Modern Kitchen & Bathroom.",,https://www.rightmove.co.uk/properties/159538925#/?channel=RES_BUY,130000,159538925,,for-sale,,Leasehold (50 years),50 years,semi-detached h,https://www.rightmove.co.uk/properties/159538925#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Wynyard,
Billingham,
TS22 5GS","Added on 14/05/2024
 by Vistry East Yorkshire (Countryside)",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 14/05/2024,"This is a Sage Home, available with shared ownership. You can purchase a minimum share of 42.5% and a maximum share of 75% - contact us today to find out how!The price advertised is a 50% share of the full market valuePerfect for modern living is this a fabulous 3 storey home. On the ...",,https://www.rightmove.co.uk/properties/147875624#/?channel=RES_BUY,129975,147875624,,for-sale,,Leasehold (990 years),990 years,h,https://www.rightmove.co.uk/properties/147875624#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_NEW"", ""#/floorplan?activePlan=2&channel=RES_NEW"", ""#/floorplan?channel=RES_NEW""]","Londonderry Close, Billingham, TS22 5GS","Added on 05/09/2024
 by Sage Homes",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 05/09/2024,"Sage Homes built by Countryside Homes at Siskin Park, Wynyard. Brand new 3 bedroom, three-storey semi-detached home. The price advertised represents purchasing a 50% share of the home. This home features an en-suite and dressing area to bedroom one, allocated parking and skylight windows.",,https://www.rightmove.co.uk/properties/152091083#/?channel=RES_BUY,129975,152091083,,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/152091083#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Braemar Road, Billingham","Added on 19/02/2025
 by Michael Poole, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Added on 19/02/2025,"This Fantastic Three Bedroom Semi Detached House Features a South Facing Rear Garden, Moden Kitchen/Breakfast Room, Driveway, Solar Panels & Gas Central Heating with Combi Boiler.",,https://www.rightmove.co.uk/properties/158473652#/?channel=RES_BUY,125000,158473652,,for-sale,,Leasehold (50 years),50 years,semi-detached h,https://www.rightmove.co.uk/properties/158473652#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/40k/39332/145100741/39332_12282272_DOC_01_0000.pdf""]","Cowpen Lane, Billingham","Reduced on 28/06/2024
 by Clarke Munro, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Reduced on 28/06/2024,"Clarke Munro would like to welcome to the markt this spacious three bedroom semi detached property sitting on a corner plot. Currently tenanted, the property benefits from gas central heating and double glazing throughout. Briefly comprising entrance hall, through lounge dining room, kitchen, u...",,https://www.rightmove.co.uk/properties/145100741#/?channel=RES_BUY,125000,145100741,,for-sale,,Leasehold (40 years),40 years,semi-detached h,https://www.rightmove.co.uk/properties/145100741#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/205k/204038/156799106/204038_33598637_DOC_02_0006.pdf""]","Rievaulx Avenue, Billingham","Added on 13/01/2025
 by igomove, Covering North East",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 13/01/2025,"Igomove are delighted to bring to the market this immaculately presented 3 bedroom terraced home. This property presents many great features and comes with early viewing highly recommended. An open plan living area, good sized kitchen, upstairs you have three bedrooms, contemporary family bathroo...",,https://www.rightmove.co.uk/properties/156799106#/?channel=RES_BUY,125000,156799106,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/156799106#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?activePlan=2&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Rochester Road, Billingham","Reduced on 28/02/2025
 by Clarke Munro, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 28/02/2025,"Clarke Munro are pleased to offer for sale this spacious three bedroom mid terrace house which benefits from Upvc double glazing, gas central heating with fully serviced 3 year old combi boiler. This lovely family home has been very well maintained over the years by the current owners. The livi...",,https://www.rightmove.co.uk/properties/156915389#/?channel=RES_BUY,124000,156915389,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/156915389#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Central Avenue, Billingham, Durham, TS23","Reduced on 19/09/2024
 by Bridgfords, Middlesbrough",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Reduced on 19/09/2024,"SUMMARY A spacious, three Bedroom End-terrace family home, occupying a superb corner plot, facing onto Stokesley Crescent. The internal accommodation is neutrally decorated throughout. The Gardens are to the front, side and rear and mainly pebbled for ease of maintenance with planted borders...",,https://www.rightmove.co.uk/properties/159563651#/?channel=RES_BUY,120000,159563651,,for-sale,,Leasehold (180 years),180 years,end,https://www.rightmove.co.uk/properties/159563651#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/205k/204038/159047681/204038_33718204_DOC_02_0001.pdf""]","Lammermuir Road, Billingham","Added on 05/03/2025
 by igomove, Covering North East",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 05/03/2025,"Igomove are pleased to present this two bedroom, detached bungalow located within a small cul-de-sac in the desirable location of Lammermuir Road. This lovely, double bay fronted bungalow offers huge potential and scope for improvement and extension, subject to planning and permissions, as well a...",,https://www.rightmove.co.uk/properties/159047681#/?channel=RES_BUY,120000,159047681,,for-sale,,Leasehold (40 years),40 years,detached bungal,https://www.rightmove.co.uk/properties/159047681#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","East Avenue, Billingham","Added on 12/03/2025
 by Michael Poole, Billingham",0,2,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Added on 12/03/2025,"This Modern Style McLeans Built Two Bedroom Semi Detached House Has the Advantage of No Onward Chain. Other Features Include Driveway, Gas Central Heating & UPVC Double Glazed Windows.",,https://www.rightmove.co.uk/properties/159342392#/?channel=RES_BUY,120000,159342392,,for-sale,,Leasehold (50 years),50 years,h,https://www.rightmove.co.uk/properties/159342392#/?channel=RES_BUY,
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY"", ""https://media.rightmove.co.uk/160k/159722/159006596/159722_fceaf5ea-1241-498b-9bc4-c5b6eb6f3bc1_DOC_00_0000.pdf""]","Cleadon Avenue, Billingham, TS23","Added on 05/03/2025
 by Northgate Estate Agents & Property Management, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",,GB,GBP,Added on 05/03/2025,"Offers Invited Between £120,000 and £130,000Nestled within a sought-after area, this charming three-bedroom end terrace home presents an exceptional opportunity for first-time buyers to acquire their dream home.",,https://www.rightmove.co.uk/properties/159006596#/?channel=RES_BUY,120000,159006596,756sq. ft,for-sale,,Leasehold (40 years),40 years,end,https://www.rightmove.co.uk/properties/159006596#/?channel=RES_BUY,
,"Pentland Avenue, Billingham","Added on 12/03/2025
 by Clarke Munro, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Added on 12/03/2025,This beautifully presented property is offered with the advantage of no onward chain. Its carefully laid out to optimise comfort and functionality. The ground floor houses an inviting living room that flows seamlessly into the sun-room which overlooks the west facing rear garden. The kitchen i...,,https://www.rightmove.co.uk/properties/159302009#/?channel=RES_BUY,119950,159302009,,for-sale,,Leasehold (40 years),40 years,te,https://www.rightmove.co.uk/properties/159302009#/?channel=RES_BUY,Available (link not found)
"[""#/floorplan?activePlan=1&channel=RES_BUY"", ""#/floorplan?channel=RES_BUY""]","Poldon Terrace, Billingham","Added on 02/02/2025
 by Michael Poole, Billingham",0,3,"Describes how you own a property. There are different types of tenure - freehold, leasehold, and commonhold.",A,GB,GBP,Added on 02/02/2025,Some TLC Required! This Semi-Detached House Situated Close to the Town Centre Requires a Few Loving Touches to Transform it Into a Lovely Family Home. It Has Three Bedrooms and Two Reception Room as Well as Family Size Gardens and a Garage. What Could Your Touch Deliver?,,https://www.rightmove.co.uk/properties/157678940#/?channel=RES_BUY,115000,157678940,,for-sale,,Leasehold (50 years),50 years,semi-detached h,https://www.rightmove.co.uk/properties/157678940#/?channel=RES_BUY,
